"Latitude(deg)","Longitude(deg)","Txx","Txy","Txz","Tyy","Tyz","Tzz"
32.,50.,-147.26233220331403,-20.792248553515474,-80.10431463967518,-187.71264802520724,57.59195958265068,334.97498022866506
32.,50.1,229.2416206949503,14.876553227729735,-73.57102361406365,-117.24992602106012,0.01859822603299488,-111.9916946737463
32.,50.2,5.47157217087981,6.159888600159345,76.9363679269365,-114.42601755388412,46.25288373163736,108.95444538314793
32.,50.3,94.96700134183267,-39.836803168570526,19.33568721813466,-175.01885609648235,-27.773031169370316,80.05185475479334
32.,50.4,-22.82923000871959,29.706232599658392,12.256112111235009,-258.40311966420154,-66.50543548035289,281.23234967306496
32.,50.5,92.26433286929736,46.41475765744125,-154.82032472146653,-143.40980518698842,58.55059603762945,51.14547231783485
32.,50.6,143.75902971674196,-13.316336653014615,55.5786005376601,-65.89445764022801,97.46384421846155,-77.86457207637014
32.,50.7,5.88479031059957,-62.20254726150054,-7.747211136145932,-149.95013977099853,25.758344014220803,144.06534946054256
32.,50.8,125.44708089203233,-2.630314943349322,-34.08462787656545,-57.299555002809214,-55.911872204995994,-68.14752588907947
32.,50.9,15.453669010946797,2.694804292670108,5.007051927112805,-55.54852467378075,20.422508992762776,40.09485566297758
32.,51.,137.13940335389339,0.0744864438602342,13.739055179598068,-41.3624652704759,-38.343552667451924,-95.77693808327378
32.,51.1,-58.09690911333358,28.188987309404993,40.325317569578026,-139.41458864747875,21.643001487967563,197.511497760956
32.,51.2,145.54030980735536,24.069057863105982,-104.81076640438917,-132.26390565787642,19.166207656636416,-13.276404149335148
32.,51.3,40.53774525799596,15.98225144458115,61.031860796138176,-171.98227007352372,82.89601893204255,131.44452481567137
32.,51.4,103.38927442126727,-9.296205818034963,-75.60890504604862,-169.78726544188288,57.271870473037595,66.39799102075928
32.,51.5,80.58310706815749,-12.872711682393085,5.838637516401578,-157.8651317340383,42.685207196316654,77.28202466602444
32.,51.6,98.7085733299708,15.76648302667143,-17.279200615028557,-132.87170386886146,33.33589375857698,34.1631305390342
32.,51.7,73.70987168573448,-10.191053194555058,-29.864401138810784,-111.93400896365374,65.75899925436269,38.22413727806284
32.,51.8,105.87863683312159,-6.290566148496696,27.950403622651113,-128.732926562028,44.1030988818624,22.854289729050127
32.,51.9,106.06486480485282,-27.280439204472017,-81.41317168098215,-122.23459352970862,34.1034608227627,16.169728724999516
32.,52.,166.31188760902404,20.07452665577097,198.7338712270137,-146.72664256424392,26.779036361498946,-19.585245044636427
32.1,50.,-105.50959317049481,11.499668895335498,-84.74918961036724,-73.06794045652306,-167.35372117460733,178.57753362716159
32.1,50.1,279.1743831191256,100.57331354089993,18.834948031622154,-25.778004272737277,-66.87595377844113,-253.3963788462447
32.1,50.2,-148.42665245095893,-6.217059639778186,83.36188562948585,-16.31693266284467,92.74429950907896,164.7435851139472
32.1,50.3,151.1593395905876,-26.864169039517826,-167.49386663924173,8.099939338127697,-42.143077697884436,-159.25927892857166
32.1,50.4,60.94213628242613,16.70640390728108,61.6155869342935,135.99771952393974,22.309722817364808,-196.93985580622225
32.1,50.5,75.40376382390521,-26.94896794620257,57.50862492126106,-46.95271513588851,-42.86023091526911,-28.451048687873094
32.1,50.6,18.549624607114183,-4.9812184090893865,-35.235505430056804,-142.40731477765527,-28.375991108868433,123.85769017068475
32.1,50.7,103.43522241364099,13.406210662234354,-47.149419600993276,-37.229177240716886,-39.694522805768976,-66.20604517278026
32.1,50.8,98.98892096598996,-19.90365423443932,10.877300527629362,-74.39652532994968,25.76864921730131,-24.592395635896494
32.1,50.9,49.992911669225705,22.40547096564823,40.24886854690012,-98.57002004194953,-43.36895471919603,48.57710837286742
32.1,51.,71.25214480488957,-10.48068813576287,-35.907280274477856,-85.32403717970341,65.67632942547414,14.071892374957438
32.1,51.1,30.427796899824784,0.1545149747615014,21.971528091153658,-45.16411877585989,-37.89497483013814,14.736321876178929
32.1,51.2,85.46741110368345,-1.109398831781892,-56.48310620330213,-58.20402257157558,40.270677495621605,-27.263388531964168
32.1,51.3,58.447480134731165,-30.139160005375278,15.733175892140252,-85.88671414968674,-61.23061104392679,27.4392340150994
32.1,51.4,105.28683650346052,16.480115670363052,-51.61830013380184,-83.57496153624191,-47.298341986130175,-21.711874967075012
32.1,51.5,76.5794634133289,8.903916687076912,-4.649559287521813,-73.53052095976433,-18.274317400191936,-3.0489424534207012
32.1,51.6,128.58377737601214,-3.629067933679768,23.234023957678744,-88.3337578611492,-27.274318222291505,-40.250019514719135
32.1,51.7,7.662721703222601,11.882695080212923,-20.09518945852281,-107.06396275503698,5.181305767481344,99.40124105195801
32.1,51.8,141.40103259961052,-34.99891570318324,-34.068838718205704,-82.42413248369222,-40.962680418039895,-58.976900115774676
32.1,51.9,78.85537349052034,18.87332517610716,-52.929559572636485,-73.65297502652626,-22.526398165778616,-5.202398463850337
32.1,52.,171.73523606783323,-60.81964358885417,120.30672727567139,-55.72797976162627,-51.8416876852494,-116.0072563060632
32.2,50.,20.40453554625129,71.78972789865068,-60.61115237544588,8.666368267333269,78.18950461800435,-29.070903813440847
32.2,50.1,192.09600580088676,-25.043702508776896,225.45819731782578,-56.937863472145985,192.83936639885562,-135.15814232859722
32.2,50.2,-217.06060454051965,-72.85428710215344,-74.52804360620712,-220.92098066464655,-38.09921122858821,437.98158520530984
32.2,50.3,323.8723692662595,76.61986899157382,-25.41802051771291,-139.30247857228665,17.574437992343135,-184.56989069382925
32.2,50.4,-181.96662368633656,-7.3862417128415725,105.59614730006972,-271.59277575907817,123.12540991500991,453.5593994455585
32.2,50.5,169.26641329150016,-50.27090153547944,-258.69670303111894,-90.33845370108295,26.060765116899102,-78.9279595902734
32.2,50.6,82.24627138849658,15.012389814955455,87.5989002398957,-12.579310207475174,-15.911643133695707,-69.66696118087773
32.2,50.7,60.3854400895905,-17.053786903946275,-20.712742691382275,-89.3969509343233,25.89599265286424,29.01151084487635
32.2,50.8,88.62903258371851,15.984383139740745,-51.68188022862494,-58.65025584937241,-12.30105242222654,-29.978776734202402
32.2,50.9,92.939103240133,-27.786186548656318,78.74697349983781,-24.817040509920048,44.338206847417545,-68.12206273006923
32.2,51.,32.82376289647899,-19.612910846670317,-33.461563397739795,-108.08407055386587,-48.06116391710802,75.26030765753056
32.2,51.1,80.61809537567765,2.7344482131472283,64.86877439722933,-135.37463051237282,-7.771994139461393,54.756535136839005
32.2,51.2,9.71876287229729,-2.098428293720924,-94.69972947087113,-147.81081624463675,-26.282528198346796,138.0920533724832
32.2,51.3,124.07892400839592,5.8731407058859375,-29.88034901671104,-84.88707600920594,-20.545527113215332,-39.19184799904632
32.2,51.4,97.66036776944522,7.8743085404617785,-14.597843980135767,-76.1406772571092,4.724091952459388,-21.519690512192515
32.2,51.5,65.00668134871822,-7.35626264717261,9.273240822996723,-97.44655101674235,-10.074757238413408,32.439869668167674
32.2,51.6,127.36533315758365,-6.203127072685367,-17.711673971001677,-87.41124039691893,-0.3684200954559247,-39.954092760521156
32.2,51.7,20.481453291871702,3.2076945905137384,16.027212157168577,-92.5258576528023,-38.39256011022553,72.0444043610743
32.2,51.8,125.05169517642358,24.209403328544838,-64.0855906360865,-62.34377392080101,36.47997148821222,-62.707921255478894
32.2,51.9,82.47158215539659,-18.368432245039575,-10.9198160928812,-70.84390119657375,7.283976682252292,-11.627680958679058
32.2,52.,142.27315464095688,21.245907543586966,39.703863774938156,-67.09857037680467,21.841356285494616,-75.1745842640086
32.3,50.,8.480305220671752,30.20948094221764,152.1724051196919,-173.63774768794855,-12.588688155811711,165.15744246742045
32.3,50.1,-45.684634187682775,-84.33975837079434,-78.0044951363848,-189.65219300906352,-57.472250980476105,235.3368271968899
32.3,50.2,115.00526802336083,58.98344248435819,-89.20904337481242,-7.433226765406829,-146.72458853340575,-107.57204125781033
32.3,50.3,79.03832999976586,-17.048801136206688,49.983820825045505,-34.41313349361871,57.820551291564605,-44.625196506003576
32.3,50.4,25.497693052106065,-31.989274958029952,-3.0505890359827856,-2.1541935093898985,-194.00489329983262,-23.34349954257255
32.3,50.5,61.264050946790775,104.49442634329911,-20.120207552140513,-77.06366831543546,18.538501802635682,15.79961736878855
32.3,50.6,73.24421939441775,-41.177213311504886,-8.819309384554519,-107.8407766425266,32.82507596543186,34.596557248252466
32.3,50.7,71.37219323035569,8.27799668805428,-56.84814199198125,-61.15497390491187,-4.803159797506508,-10.21721932530032
32.3,50.8,123.69942670209431,-12.046554815264134,62.81293881489484,-90.42688761995694,16.587377676706403,-33.272539081993706
32.3,50.9,-14.126144537630523,-22.11686704794803,-16.88507802020089,-150.35444970985196,-9.227667682549084,164.48059424762633
32.3,51.,114.28452935509648,-8.737863408070671,-84.9675850721604,-45.254786367287025,-22.41534556979685,-69.02974298766594
32.3,51.1,71.754246664043,-24.47239685841735,19.70615398283848,-18.798371246159626,-58.00051003823514,-52.95587541773958
32.3,51.2,67.11173142449083,39.053833181922734,-26.001794536294888,-9.565322685727828,-50.40910951509066,-57.546408738619206
32.3,51.3,83.92581215927211,0.552802600981352,-2.824625999054252,-34.66296764426414,22.11771184014002,-49.26284451486431
32.3,51.4,83.17617179884539,-12.173074736297714,-7.408781110226741,-72.95986114624738,-17.24580544979211,-10.216310652454407
32.3,51.5,88.7168522643832,-3.023628699177616,-17.35541733865373,-62.144706341668815,-16.189381364167417,-26.572145922570762
32.3,51.6,89.57358340234106,-4.140176172655622,-6.748634739580709,-64.2201243249136,-15.35377501253678,-25.353459077284
32.3,51.7,99.33325795618568,-2.841459083639485,8.10583561409525,-58.01840450609942,-26.030426138701166,-41.31485344994255
32.3,51.8,48.765147611751196,7.94288176062917,16.106355231996652,-112.0706891957233,-7.048210837888014,63.30554158411581
32.3,51.9,110.70754609809214,0.22258400238426956,-87.67982653875202,-90.00639246257809,-8.41760385724371,-20.701153635370325
32.3,52.,185.49851350852077,1.3784141107051304,74.93763768746268,-81.0750750841648,-22.525196054665052,-104.42343842421234
32.4,50.,-22.546834770600654,4.19595878038481,111.17341522876124,-14.482578395516057,33.12009399185161,37.02941316626041
32.4,50.1,-6.154532040442518,7.015829694446619,-96.29087289742166,18.26783023868252,20.18831660219832,-12.113298198096398
32.4,50.2,149.0895029729697,-25.87353980288982,59.54782396073551,-80.56332517894138,32.185575333429746,-68.52617779388466
32.4,50.3,-22.789214401973723,7.993278305720175,17.381008365498477,-156.20154860569627,-32.80971085394543,178.9907630078137
32.4,50.4,114.7542085767221,3.0719786816809505,-57.18777252675072,-110.52041613150713,60.90377674307581,-4.23379244507135
32.4,50.5,32.66837071470326,-9.881514615419471,34.99297285324711,-101.10852799731279,-25.411435588453166,68.44015728275336
32.4,50.6,68.8374640881816,15.859850092419737,-61.20008915739622,-58.59272799224041,3.269491367584343,-10.24473609579757
32.4,50.7,68.86738957854543,-4.933393223075519,9.926533208254243,-83.89376331470649,-6.301800752827356,15.026373736304766
32.4,50.8,71.39846665209834,-22.32252916385891,-57.25301726370024,-61.000186575451686,-6.152975322975305,-10.398280076502985
32.4,50.9,93.07084550477522,-1.7083635951095597,-4.6979040784837505,-0.3009165663608826,-66.12671450263208,-92.76992893827068
32.4,51.,63.76671374715212,29.86665761988766,14.253044235864525,-61.09591220810853,6.2640237054333845,-2.670801538899757
32.4,51.1,83.6169281256948,-1.9025707966961218,-30.487437910842807,-70.66819113766716,36.77615349933167,-12.948736987883873
32.4,51.2,84.2330604479004,-11.031000869993804,43.82985402311222,-93.23129134742358,32.05320620655884,8.998230899666869
32.4,51.3,34.64928739565319,-7.928953615308982,-49.41597967211197,-116.80930688330625,7.503535335197303,82.16001948779665
32.4,51.4,118.85716939417985,-4.130017558884743,-33.72315310389521,-65.9840702927435,4.646526569341527,-52.87309910129278
32.4,51.5,84.72326659038063,-3.142080727440044,-5.616472517429001,-68.22736248008044,-2.4307018258446815,-16.49590411015644
32.4,51.6,91.14988766540627,6.4479978527910635,6.679069206877983,-71.146916830319,10.168514007016872,-20.002970834943646
32.4,51.7,69.30547081209707,-20.707958357409545,-25.935130188813325,-69.15807172446807,18.195593504153315,-0.14739908748529162
32.4,51.8,95.45187579187238,-10.338533454499728,-8.038113442270976,-48.180718938057794,-41.752205874080815,-47.27115685367089
32.4,51.9,98.07783297616731,15.84980459126955,-35.16812311316828,-64.06429478211582,-12.567939704568007,-34.01353819390776
32.4,52.,176.63258479722964,18.25441671672117,51.70974497072349,-71.60845052237279,8.080703723257972,-105.02413427471309
32.5,50.,-39.421068649244006,-3.9818759063568043,173.44874489740903,-197.2367684107661,-51.34784699938662,236.6578370601538
32.5,50.1,-34.65798180425878,47.84938742855031,-94.03564043742728,-188.9233364558687,-3.963003987080718,223.58131826027125
32.5,50.2,85.16925727481893,-20.200553137169695,-101.83381032983084,-38.686374372725105,40.52318254588481,-46.48288290195003
32.5,50.3,100.36099987865123,-41.768808602162565,25.306667893062016,-0.45761789469817415,-60.73606682297221,-99.90338198380921
32.5,50.4,49.28678232987696,12.518924745478063,-13.067197842512126,-50.38771189723669,-59.16471272296971,1.1009295675035284
32.5,50.5,105.34578117773694,2.4744383118166717,39.02908309705777,-68.01919105458308,-36.68182176675586,-37.32659012301021
32.5,50.6,5.613698370520879,26.842954917845955,2.2194526296787296,-123.82114995448808,-3.1730559063694947,118.20745158411093
32.5,50.7,87.02572103120696,-6.401623706948549,-64.26302079589894,-76.38143146103106,16.074627126715832,-10.644289570032234
32.5,50.8,87.24022496498176,20.054509704110448,0.7110242274379819,-74.61754130028696,-11.038617106366427,-12.622683664551067
32.5,50.9,69.25160281588964,15.511322389678357,-8.020238494063408,-84.75939383224454,68.7899383997524,15.507791016498436
32.5,51.,75.14836063944648,-31.449801947019928,-20.443160729138537,-53.86599152829646,23.65246744807677,-21.282369111006325
32.5,51.1,68.44281337698794,-9.331481883445568,-4.214559127333622,-70.76087713703188,-5.86615032357118,2.3180637601876315
32.5,51.2,82.07368254342032,-24.191210091781777,-41.31997280623649,-58.03267323036509,-36.31118040765369,-24.04100931291151
32.5,51.3,84.26632018714133,11.219545248489801,-6.762836145136891,-37.62198578792374,-49.23747428940788,-46.644334399073934
32.5,51.4,91.02284486662741,7.861429787520766,-13.313711958908229,-69.61840471441111,-17.75945217249159,-21.404440152072517
32.5,51.5,85.53504188557415,2.995605971281251,-7.709536201303042,-68.38731787380783,3.4947899720042854,-17.147724011622742
32.5,51.6,92.8697886599592,-15.994977948364618,6.460510611614909,-71.84726209932704,-7.96435906843678,-21.02252656048845
32.5,51.7,61.41223972354652,11.894492642704058,-21.290268346634313,-78.90751606905101,-11.626281252906615,17.495276345647973
32.5,51.8,105.60844861499649,1.2373797084373406,-10.881374640929787,-71.60568419734369,26.824348588239012,-34.00276441750915
32.5,51.9,90.14044273635264,-7.229687572504108,-43.74235260993601,-70.78149796933488,9.509336212048586,-19.358944766874135
32.5,52.,207.9207037541569,-16.326403399656215,90.90206114572922,-82.7466351725262,-5.368621384930061,-125.17406858148712
32.6,50.,50.21722492753709,-37.68193415237826,34.7433272464558,44.832442267516726,-70.30312562720394,-95.04966719491011
32.6,50.1,59.831020466549845,30.18638512260857,111.18927406549942,-6.294394161322657,-103.03481271320362,-53.536626305083566
32.6,50.2,-62.5002075723484,50.361510419740384,-1.5038435827266308,-137.63752439188158,27.34251093423896,200.13773196437367
32.6,50.3,108.2549622046767,-31.176595999469665,-106.21792949570867,-106.78547409594138,42.119441666823114,-1.4694881085917033
32.6,50.4,81.51272274269236,-12.65583398270573,10.65017030460907,-75.42109697816508,-17.97190160196434,-6.091625764383652
32.6,50.5,81.96087656973566,-16.515750618082095,-26.965388029690732,-53.31289906395064,-22.46933881083594,-28.64797750564141
32.6,50.6,69.55571911621917,-19.68211126959409,10.980586721723903,-26.96740660535791,-89.01013020399728,-42.58831251071746
32.6,50.7,66.45561916513907,44.25652237490018,-2.453235922850158,-70.26285987595219,-72.11001120090222,3.8072407109567887
32.6,50.8,81.82790313992268,3.9021257655376584,-16.65720608960877,-54.59224683557637,22.594939059795845,-27.23565630420269
32.6,50.9,70.5320414950624,-10.766232660895682,30.707551046510023,-75.58819655668802,-37.26930420518382,5.056155061769232
32.6,51.,42.638432722877674,5.938514213578146,-45.04890034416509,-101.71595116748145,-4.909404374129933,59.077518444747476
32.6,51.1,100.37348024835153,3.654962012554729,-37.599924744668655,-65.10789019943547,-20.767845719262635,-35.26559004877231
32.6,51.2,82.33440113342945,19.44723178118231,-20.273234854584704,-43.48404601542141,28.786324668253563,-38.85035511786444
32.6,51.3,90.48982911883732,8.6561337062003,-8.628456980802223,-47.58233036698289,41.33540000184756,-42.90749875171067
32.6,51.4,75.95564367041796,-4.769581417222317,-16.75020886560742,-15.702379211324015,67.38674740562499,-60.253264458950305
32.6,51.5,86.55537103491801,-30.198197731786298,-2.5133268587695987,-50.30046485851927,13.1657086784874,-36.25490617625512
32.6,51.6,89.15192089836825,-3.1785773799481687,-15.116957629790882,-67.28371032981201,7.734766001260892,-21.86821056841267
32.6,51.7,87.03708106767118,-8.889875570953121,-3.9028663576638714,-64.44306728382256,-3.274447432039572,-22.594013783704966
32.6,51.8,84.38887701075679,3.35803395680332,-6.585995810917807,-74.03048051531714,-9.54028760213915,-10.35839649529598
32.6,51.9,96.44624926470273,3.4858952193752435,-28.801502664670032,-71.4274884799628,-1.6329864908509766,-25.018760784596036
32.6,52.,131.92991874905232,-14.083418975478102,23.736297732536595,-58.83223654687929,5.76954231920317,-73.09768220202929
32.7,50.,-25.76823112144534,25.560412925746242,77.55429007400888,-115.83002659900231,93.1980929841091,141.59825772059136
32.7,50.1,76.11500608494111,-61.17910727899368,-21.934633553108082,-69.01406267495443,68.36688658712835,-7.100943409842925
32.7,50.2,-13.865618532016711,-31.43485977889761,28.73442829755128,-61.52095132740053,-64.62305053036366,75.386569859561
32.7,50.3,82.36475907813407,34.79038669359137,-87.88998227384988,-66.01595903401919,-31.109499775852775,-16.348800043971263
32.7,50.4,89.21563155743871,6.271449341727077,0.07747687530532588,-48.149904949705764,23.692961049222845,-41.06572660758924
32.7,50.5,86.89425697204848,11.912165611812416,-6.250968912571847,-50.437026666551645,14.51863473255537,-36.45723030535326
32.7,50.6,59.2064176062421,37.9873174124928,-20.30305751573751,-23.068077645825504,79.2204801415342,-36.138339960272916
32.7,50.7,85.6558101765742,-42.490508691956215,12.52527934033774,15.750939611352436,92.24879041224118,-101.40674978778293
32.7,50.8,52.39001987967636,-25.298310609007565,-3.2951230927916115,-78.83069977190118,-29.19760038227855,26.44067989236853
32.7,50.9,80.93435528854175,8.720375948369547,-15.461413222338365,-56.69627433705884,20.26337611736161,-24.23808095133917
32.7,51.,69.04695936908129,-0.854250242639991,-47.5154428650937,-28.71779337057857,-5.218928319570546,-40.32916599835904
32.7,51.1,105.85865437155682,22.768932324762506,29.08745364883066,-47.229847242212074,46.37761573075044,-58.62880712920115
32.7,51.2,51.38442901224869,-21.661122560995945,-39.953962625426826,-82.86362772679894,28.8071849334429,31.47919871469398
32.7,51.3,133.49589229790317,-2.078439194124712,42.292542688112825,-111.01670511016347,7.830870092696055,-22.47918718759602
32.7,51.4,2.2230082618865055,-0.33272551288438007,-11.042527831813997,-171.24134713084266,22.12787718589224,169.0183388690999
32.7,51.5,113.13794386479555,-7.649782380729442,-91.87307619045541,-112.2066638114093,15.405126430461152,-0.9312800532424488
32.7,51.6,101.78505719204163,-0.6269946425459121,-1.0829674889591425,-73.60191769942868,-1.8009519595456789,-28.183139492469255
32.7,51.7,88.57743013126036,0.9623129496369509,-21.414782031548935,-69.23375391777131,2.987356592540343,-19.343676213345475
32.7,51.8,92.02334360601779,6.067233716191359,9.88666991670863,-66.44801230864775,6.589154423458241,-25.575331297226544
32.7,51.9,88.01642050517421,-3.2461737108721906,-43.47487452318133,-66.66410544280059,4.606134588601844,-21.352315062229827
32.7,52.,171.21248026337173,26.327007387180526,81.29566674711312,-67.70475676065779,4.348396685002969,-103.50772350257023
32.8,50.,-3.08481861491164,-6.1961680499220595,116.89089338611393,-54.04583511470052,-45.35583150859122,57.13065372975594
32.8,50.1,-8.847761722112637,-18.066746814274854,-43.75461483823434,-99.88672196794057,-5.510495927458122,108.7344836901969
32.8,50.2,87.60241474627635,-6.791382889802909,-33.67864352319714,-78.70297632163943,-40.02527706357139,-8.899438424493246
32.8,50.3,63.09885265604563,2.695218456666136,-15.307509823781421,-83.28641861615515,-2.5960512297390705,20.187565960253245
32.8,50.4,97.33657488221981,5.06688344487152,-8.057802076394818,-93.97782551499792,-50.08620748393739,-3.3587493670781017
32.8,50.5,92.29591453727858,10.68588493779004,0.4729850091689407,-83.99922299915409,7.171208374135534,-8.29669153798087
32.8,50.6,84.93302231859762,0.25148523724668825,104.2430223281432,-152.09352649426117,-9.05759708218628,67.16050417580712
32.8,50.7,-55.35949717662278,20.400470733977592,-72.60043592101644,-182.0746877800516,53.202026723957644,237.434184956818
32.8,50.8,162.69617374965856,-33.53319596508579,-106.53207468655717,-53.5285607118673,46.14756504244406,-109.16761303764761
32.8,50.9,65.20798110932564,-7.938951162671697,61.31563999497156,-101.13450844918881,-0.9773386894388647,35.926527340006984
32.8,51.,78.80751305511886,1.2118929487108403,-57.28656690871716,-132.10395029083926,20.662527110986797,53.296437235864026
32.8,51.1,88.34639221227974,0.21352355671203357,12.971650422096856,-120.77053918878681,-13.545597909324728,32.42414697665072
32.8,51.2,30.80121913053447,9.25266937976195,-55.44831890450286,-74.28096259608394,24.309627685775702,43.47974346569312
32.8,51.3,123.2882839080944,-52.56686443771982,-61.1617244719973,-60.8796733244707,-31.990932220597347,-62.408610583479955
32.8,51.4,77.99314999534654,16.44448875453805,7.961993064938886,-22.27288689868461,-89.3323941972577,-55.720263096518224
32.8,51.5,90.11253733868377,29.09116973097279,-35.39373736766991,-45.74532734665474,-22.895727055020267,-44.367209991885225
32.8,51.6,91.50594153060602,14.60907405227669,13.532008995777815,-66.9764606269429,12.075184942980565,-24.52948090351962
32.8,51.7,88.81751771191483,-0.6031493841679605,-30.951809697927974,-68.58748196946078,10.791254123793168,-20.230035742310402
32.8,51.8,94.10757727459038,7.985388836275904,20.192584496684646,-66.92551115185725,6.459456915440082,-27.182066122589234
32.8,51.9,90.55569713239106,12.541084592056832,-36.2077389962851,-58.88839918028551,21.10114189069152,-31.667297951961967
32.8,52.,159.47375017459382,-18.96771364564649,67.19178885287235,-62.74864412166589,18.92617852812698,-96.72510605278431
32.9,50.,-60.005120677300496,-39.035909439616155,98.84589205812152,-96.6089780452928,91.46499864952969,156.61409872273697
32.9,50.1,43.99795393198762,-28.298547292406628,-111.58126355771958,-92.38261099533793,-36.749938580225844,48.38465706349397
32.9,50.2,90.70020494610478,5.182193162728108,-0.04014772457933358,-59.44827231102614,14.598030709243595,-31.251932634934946
32.9,50.3,85.81608375557451,18.69234159780986,-39.0278164576929,-51.19334944005753,-31.704616768537,-34.62273431537331
32.9,50.4,84.69238694635297,22.673347039647727,40.34027630631576,-19.298191042632148,90.59684599825854,-65.39419590357716
32.9,50.5,35.496992728101084,-53.91774375260225,-20.904587949878817,-65.23238304401286,25.71379980740538,29.735390316055472
32.9,50.6,119.43921838268571,-51.02638371815746,-12.302464376851152,-45.35023780370373,-45.01762064440802,-74.08898057883837
32.9,50.7,20.60982255878875,4.982019726030079,64.48771183731458,-80.2978946697706,-107.02408538308349,59.6880721111256
32.9,50.8,41.07166199466319,23.767380230362267,-102.74439794724961,-151.1178244912275,-14.704802011360167,110.046162496708
32.9,50.9,117.61902488114549,-24.141035526287418,-40.192895139192416,-76.31179884780947,-47.049994644181886,-41.30722603319227
32.9,51.,90.76805757746516,16.948243774834705,-50.11096278328514,-41.68878984407922,-73.11107941253758,-49.079267733242396
32.9,51.1,110.57145372333291,22.63017592996854,63.598564133953396,-42.33675975492537,-5.607234973723949,-68.23469396826377
32.9,51.2,-22.13006881311577,-3.959576678295247,-37.600827039727115,-111.25708957338323,-13.712603258360623,133.38715838664265
32.9,51.3,141.98954881223682,36.24829756684771,-98.0460647458314,-66.84726568879384,23.218794592716957,-75.1422831232993
32.9,51.4,90.23550685940694,-8.111164324976151,29.930269504158193,-70.59845553518957,45.71239026881039,-19.637051324073752
32.9,51.5,82.28593246579956,6.796122939964948,-34.8352595605926,-75.90632814657751,19.669731008306346,-6.379604319078317
32.9,51.6,89.16900314822291,-5.0609348617772865,5.370569019711184,-66.65795231893455,0.21597912283263998,-22.511050829144626
32.9,51.7,89.57927971238468,10.03961806806273,-28.970611936281912,-67.07431553980716,-3.579384410060484,-22.504964172433855
32.9,51.8,107.6997244801074,9.596230628287902,36.0223839671175,-69.1711917663774,5.7295907908798975,-38.5285327135864
32.9,51.9,71.06149667257463,-3.42836394928955,-17.92661294142929,-91.69183375958454,20.41433843876285,20.630337087153652
32.9,52.,169.03213569243604,26.555477097027843,77.06723588669566,-94.79249573212888,31.216177516659258,-74.23963996016356
33.,50.,-116.68115739228101,-23.150864834587274,17.698770192371022,-141.66617310343162,-79.37033414874959,258.34733049585606
33.,50.1,143.2599301122927,11.784373453814915,-98.64486595411081,-78.15177715960034,-48.63199892365106,-65.10815295254872
33.,50.2,57.890607563176744,36.4038053425869,20.0333849560448,-83.1024344424676,-29.225058283643477,25.211826879434398
33.,50.3,121.6719255943993,4.680531739532049,23.20711674799332,-60.018986294959426,65.75850659168425,-61.652939299296136
33.,50.4,-0.2111558428241267,-34.304549890308344,46.53759266824525,-156.0000418535837,-18.214940214687804,156.2111976965513
33.,50.5,54.86076348901345,10.919865433927237,-83.36975662296425,-105.862747094978,16.349234922515038,51.00198360610821
33.,50.6,86.09369259447286,-24.342220474104735,-40.43150502783385,-92.6002524247463,29.140755527368686,6.5065598304171255
33.,50.7,70.43664030110429,-31.57581707372569,-32.63424488774245,-48.46519516476002,-10.990693673678992,-21.971445136200785
33.,50.8,78.96900268981044,14.032863999665203,-43.11546137309321,-21.441327394181442,-61.482069706925294,-57.527675295485196
33.,50.9,85.36029129852417,35.78108262729512,-14.417422277080476,-50.9695785227383,14.138594630008312,-34.39071277564209
